date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_pressure_sea,avg_hourly_health_index,rain,snow,avg_hourly_cloud_cover_8,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2002-12-02,-3.0,-9.19,-15.4,69.5,23.5,101.56,,0.0,0.2,,19673125.0,2002,12,0.0,Monday,0
2002-12-03,-4.2,-10.35,-16.5,71.0,17.0,103.25,,0.0,0.0,,20032416.666666668,2002,12,0.0,Tuesday,0
2002-12-04,-0.5,-5.4,-10.3,72.5,18.5,103.14,,0.0,0.0,,19857458.333333332,2002,12,0.0,Wednesday,0
2002-12-05,-0.6,-3.84,-7.1,62.5,9.5,102.09,,0.0,0.0,,19522833.333333332,2002,12,0.0,Thursday,0
2002-12-06,-0.8,-3.5,-6.2,71.0,28.0,101.9,,0.0,0.0,,19261750.0,2002,12,0.0,Friday,0
2002-12-07,1.5,-1.4,-4.3,73.5,27.0,101.39,,0.0,0.0,,18103208.333333332,2002,12,0.0,Saturday,1
2002-12-08,1.4,-5.6,-12.6,67.5,23.0,102.36,,0.0,0.2,,17669208.333333332,2002,12,0.0,Sunday,1
2002-12-09,-0.8,-7.05,-13.3,62.0,19.5,103.07,,0.0,0.0,,20123791.666666668,2002,12,0.0,Monday,0
2002-12-10,5.0,-0.04,-5.1,66.0,17.0,102.23,,0.0,0.0,,19272666.666666668,2002,12,0.0,Tuesday,0
2002-12-11,3.8,-1.3,-6.4,83.0,6.5,101.98,,2.2,0.0,,19176166.666666668,2002,12,0.0,Wednesday,0
2002-12-12,7.9,3.3,-1.3,79.0,8.5,102.07,,0.0,0.0,,18727000.0,2002,12,0.0,Thursday,0
2002-12-13,3.5,0.8,-1.9,88.5,8.5,101.62,,0.8,0.0,,18770000.0,2002,12,0.0,Friday,0
2002-12-14,5.0,2.9,0.8,82.0,25.0,100.57,,2.0,0.2,,17487000.0,2002,12,0.0,Saturday,1
2002-12-15,2.3,0.04,-2.2,86.0,16.0,100.59,,0.4,7.9,,17347916.666666668,2002,12,0.0,Sunday,1
2002-12-16,-1.7,-7.0,-12.3,83.0,28.5,101.93,,0.0,0.6,,19584250.0,2002,12,0.0,Monday,0
2002-12-17,-2.8,-8.69,-14.6,79.5,15.5,103.07,,0.0,0.0,,19922708.333333332,2002,12,0.0,Tuesday,0
2002-12-18,3.0,-1.85,-6.7,73.5,16.5,102.52,,0.0,0.0,,19588541.666666668,2002,12,0.0,Wednesday,0
2002-12-19,7.4,4.9,2.4,88.0,12.0,100.93,,4.6,0.0,,18687958.333333332,2002,12,0.0,Thursday,0
2002-12-20,7.2,3.75,0.3,83.5,25.0,99.57,,1.4,0.6,,18309708.333333332,2002,12,0.0,Friday,0
2002-12-21,1.4,0.29,-0.8,72.5,38.0,100.03,,0.0,0.0,,17300958.333333332,2002,12,0.0,Saturday,1
2002-12-22,2.5,0.85,-0.8,71.0,35.0,100.34,,0.0,0.0,,16924083.333333332,2002,12,0.0,Sunday,1
2002-12-23,0.2,-1.29,-2.8,77.5,33.5,101.02,,0.0,0.8,,18023416.666666668,2002,12,0.0,Monday,0
2002-12-24,2.1,-0.09,-2.3,67.0,15.0,101.57,,0.0,0.0,,16650666.666666666,2002,12,0.0,Tuesday,0
2002-12-25,-0.2,-2.25,-4.3,77.0,25.0,100.56,,0.0,8.6,,15553000.0,2002,12,0.0,Wednesday,0
2002-12-26,1.2,-2.4,-6.0,74.5,19.5,101.95,,0.0,0.0,,15645916.666666666,2002,12,0.0,Thursday,0
2002-12-27,-1.3,-3.45,-5.6,80.0,17.5,102.3,,0.0,0.0,,16912750.0,2002,12,0.0,Friday,0
2002-12-28,0.4,-2.59,-5.6,85.0,14.0,101.41,,0.0,0.0,,16615541.666666666,2002,12,0.0,Saturday,1
2002-12-29,2.4,-0.5,-3.4,75.5,9.5,102.02,,0.0,0.0,,15931916.666666666,2002,12,0.0,Sunday,1
2002-12-30,5.8,1.5,-2.8,87.0,17.5,101.72,,2.2,0.0,,17371250.0,2002,12,0.0,Monday,0
2002-12-31,8.9,4.45,0.0,83.0,20.5,101.13,,0.6,0.0,,16202041.666666666,2002,12,0.0,Tuesday,0
2003-01-01,0.4,-3.65,-7.7,60.0,22.0,101.87,,0.0,0.0,,15656375.0,2003,1,0.0,Wednesday,0
2003-01-02,-5.5,-7.8,-10.1,71.5,21.5,102.16,,0.0,4.8,,18715916.666666668,2003,1,0.0,Thursday,0
2003-01-03,0.1,-3.3,-6.7,93.5,15.5,101.39,,0.0,12.0,,18968583.333333332,2003,1,0.0,Friday,0
2003-01-04,-1.1,-2.8,-4.5,82.5,9.5,101.55,,0.0,1.8,,17353083.333333332,2003,1,0.0,Saturday,1
2003-01-05,-2.3,-4.05,-5.8,81.5,7.5,101.75,,0.0,0.0,,17036625.0,2003,1,0.0,Sunday,1
2003-01-06,-1.6,-7.3,-13.0,82.5,24.0,101.74,,0.0,3.2,,19007791.666666668,2003,1,0.0,Monday,0
2003-01-07,1.0,-6.9,-14.8,84.0,17.0,100.9,,0.0,0.6,,19530208.333333332,2003,1,0.0,Tuesday,0
2003-01-08,4.8,2.85,0.9,76.5,20.0,99.07,,0.0,0.0,,18546250.0,2003,1,0.0,Wednesday,0
2003-01-09,5.1,-0.3,-5.7,84.0,27.0,99.13,,0.0,7.2,,18818083.333333332,2003,1,0.0,Thursday,0
2003-01-10,-3.5,-7.35,-11.2,77.0,27.0,100.42,,0.0,0.2,,19531583.333333332,2003,1,0.0,Friday,0
2003-01-11,-4.4,-6.05,-7.7,73.5,42.5,101.23,,0.0,0.0,,18508625.0,2003,1,0.0,Saturday,1
2003-01-12,-2.0,-4.95,-7.9,71.0,26.0,102.1,,0.0,0.0,,17864416.666666668,2003,1,0.0,Sunday,1
2003-01-13,-3.0,-5.95,-8.9,72.0,33.5,101.44,,0.0,0.0,,19839708.333333332,2003,1,0.0,Monday,0
2003-01-14,-6.1,-9.8,-13.5,69.5,11.0,102.0,,0.0,0.0,,20350625.0,2003,1,0.0,Tuesday,0
2003-01-15,-5.3,-7.5,-9.7,74.0,28.0,101.94,,0.0,1.8,,20303666.666666668,2003,1,0.0,Wednesday,0
2003-01-16,-6.1,-7.85,-9.6,72.5,22.0,101.93,,0.0,0.0,,20374750.0,2003,1,0.0,Thursday,0
2003-01-17,-7.2,-12.75,-18.3,65.0,22.5,102.01,,0.0,0.0,,20443416.666666668,2003,1,0.0,Friday,0
2003-01-18,-5.4,-10.15,-14.9,59.0,21.0,101.44,,0.0,0.0,,19183375.0,2003,1,0.0,Saturday,1
2003-01-19,-6.1,-8.69,-11.3,74.0,29.5,100.72,,0.0,1.2,,18596541.666666668,2003,1,0.0,Sunday,1
2003-01-20,-8.6,-11.25,-13.9,68.5,27.0,101.03,,0.0,0.0,,20424916.666666668,2003,1,0.0,Monday,0
2003-01-21,-10.9,-13.8,-16.7,73.0,15.0,101.93,,0.0,0.0,,20987750.0,2003,1,0.0,Tuesday,0
2003-01-22,-11.4,-16.1,-20.8,64.5,25.0,102.16,,0.0,0.0,,21398166.666666668,2003,1,0.0,Wednesday,0
2003-01-23,-13.1,-15.75,-18.4,66.5,24.0,102.04,,0.0,2.0,,21575375.0,2003,1,0.0,Thursday,0
2003-01-24,-6.1,-12.1,-18.1,69.5,18.5,102.75,,0.0,0.0,,20940541.666666668,2003,1,0.0,Friday,0
2003-01-25,-5.5,-7.75,-10.0,78.0,27.0,102.02,,0.0,1.2,,19136250.0,2003,1,0.0,Saturday,1
2003-01-26,-5.1,-12.1,-19.1,73.5,22.0,102.13,,0.0,1.4,,18662500.0,2003,1,0.0,Sunday,1
2003-01-27,-10.9,-16.89,-22.9,58.0,9.5,103.2,,0.0,0.2,,21229875.0,2003,1,0.0,Monday,0
2003-01-28,-4.1,-8.19,-12.3,81.5,17.0,102.09,,0.0,3.6,,20715041.666666668,2003,1,0.0,Tuesday,0
2003-01-29,-3.0,-9.0,-15.0,78.0,17.0,102.34,,0.0,0.2,,19953416.666666668,2003,1,0.0,Wednesday,0
2003-01-30,-4.8,-12.3,-19.8,74.5,7.5,102.93,,0.0,0.0,,20319958.333333332,2003,1,0.0,Thursday,0
2003-01-31,0.6,-6.4,-13.4,88.0,7.5,102.2,,0.0,0.0,,19638000.0,2003,1,0.0,Friday,0
2003-02-01,4.8,1.6,-1.6,84.5,5.5,101.21,,0.0,0.0,,17442416.666666668,2003,2,0.0,Saturday,1
2003-02-02,3.6,0.3,-3.0,79.5,19.5,101.38,,0.0,0.0,,16959291.666666668,2003,2,0.0,Sunday,1
2003-02-03,2.0,-1.04,-4.1,84.0,17.5,100.87,,11.8,0.0,,19361250.0,2003,2,0.0,Monday,0
2003-02-04,5.8,-0.25,-6.3,80.5,36.0,99.35,,5.0,1.8,,19544375.0,2003,2,0.0,Tuesday,0
2003-02-05,-5.1,-7.2,-9.3,64.0,28.5,101.88,,0.0,0.0,,20079541.666666668,2003,2,0.0,Wednesday,0
2003-02-06,-0.6,-4.84,-9.1,69.5,19.5,102.25,,0.0,0.0,,19858750.0,2003,2,0.0,Thursday,0
2003-02-07,-5.4,-8.25,-11.1,63.0,18.0,101.81,,0.0,0.0,,19650333.333333332,2003,2,0.0,Friday,0
2003-02-08,-3.9,-7.3,-10.7,67.5,30.0,101.39,,0.0,0.2,,18787541.666666668,2003,2,0.0,Saturday,1
2003-02-09,-3.9,-6.65,-9.4,67.5,26.5,101.44,,0.0,0.6,,18124708.333333332,2003,2,0.0,Sunday,1
2003-02-10,-0.6,-9.55,-18.5,72.0,26.0,100.78,,0.0,0.4,,20189750.0,2003,2,0.0,Monday,0
2003-02-11,-6.6,-13.8,-21.0,62.5,15.0,101.04,,0.0,0.0,,21042875.0,2003,2,0.0,Tuesday,0
2003-02-12,-6.8,-10.6,-14.4,64.0,30.5,100.95,,0.0,0.2,,20764375.0,2003,2,0.0,Wednesday,0
2003-02-13,-9.7,-12.55,-15.4,71.0,16.0,101.69,,0.0,0.2,,21073666.666666668,2003,2,0.0,Thursday,0
2003-02-14,-6.0,-10.5,-15.0,68.0,16.0,102.3,,0.0,0.0,,20681708.333333332,2003,2,0.0,Friday,0
2003-02-15,-11.2,-14.3,-17.4,54.5,18.5,103.52,,0.0,0.0,,19714583.333333332,2003,2,0.0,Saturday,1
2003-02-16,-13.0,-15.7,-18.4,58.0,20.5,103.93,,0.0,0.2,,19744458.333333332,2003,2,0.0,Sunday,1
2003-02-17,-4.7,-9.05,-13.4,75.5,14.5,102.61,,0.0,2.8,,20965875.0,2003,2,0.0,Monday,0
2003-02-18,-1.3,-3.55,-5.8,85.5,15.0,101.85,,0.0,2.2,,20073041.666666668,2003,2,0.0,Tuesday,0
2003-02-19,3.9,-1.9,-7.7,75.0,21.0,101.9,,0.0,0.0,,19515666.666666668,2003,2,0.0,Wednesday,0
2003-02-20,6.1,-0.9,-7.9,68.5,23.5,102.21,,0.0,0.0,,18870125.0,2003,2,0.0,Thursday,0
2003-02-21,7.7,3.4,-0.9,63.0,18.5,101.49,,0.0,0.0,,18427125.0,2003,2,0.0,Friday,0
2003-02-22,2.3,-0.8,-3.9,83.0,19.5,100.25,,5.8,8.8,,17802125.0,2003,2,0.0,Saturday,1
2003-02-23,-3.8,-8.75,-13.7,79.0,31.5,100.27,,0.0,3.4,,17990833.333333332,2003,2,0.0,Sunday,1
2003-02-24,-6.6,-10.6,-14.6,73.0,15.0,102.2,,0.0,2.8,,20283500.0,2003,2,0.0,Monday,0
2003-02-25,-8.8,-14.2,-19.6,66.0,14.0,103.19,,0.0,0.0,,20316375.0,2003,2,0.0,Tuesday,0
2003-02-26,-4.0,-12.65,-21.3,67.0,6.5,102.84,,0.0,0.0,,20368041.666666668,2003,2,0.0,Wednesday,0
2003-02-27,-1.1,-8.9,-16.7,77.5,9.5,102.26,,0.0,0.0,,19858875.0,2003,2,0.0,Thursday,0
2003-02-28,0.1,-5.9,-11.9,65.5,9.5,102.14,,0.0,0.0,,19280791.666666668,2003,2,0.0,Friday,0
2003-03-01,0.9,-5.09,-11.1,78.0,6.5,101.89,,0.0,0.4,,17694750.0,2003,3,0.0,Saturday,1
2003-03-02,1.4,-9.15,-19.7,81.0,22.0,100.84,,0.0,5.0,,17787458.333333332,2003,3,0.0,Sunday,1
2003-03-03,-12.8,-18.75,-24.7,50.5,14.0,102.36,,0.0,0.0,,20764291.666666668,2003,3,0.0,Monday,0
2003-03-04,2.9,-4.95,-12.8,80.0,18.5,101.31,,0.0,3.4,,20126666.666666668,2003,3,0.0,Tuesday,0
2003-03-05,-3.9,-7.0,-10.1,79.0,26.0,101.0,,0.0,10.8,,19686875.0,2003,3,0.0,Wednesday,0
2003-03-06,-4.9,-9.65,-14.4,60.5,15.0,101.96,,0.0,0.0,,19696208.333333332,2003,3,0.0,Thursday,0
2003-03-07,0.0,-9.15,-18.3,74.5,14.0,102.04,,0.0,0.2,,19538500.0,2003,3,0.0,Friday,0
2003-03-08,2.8,-1.25,-5.3,82.5,22.0,101.22,,0.0,3.2,,17677875.0,2003,3,0.0,Saturday,1
2003-03-09,-5.2,-9.9,-14.6,63.5,29.0,101.63,,0.0,0.0,,17897250.0,2003,3,0.0,Sunday,1
2003-03-10,-11.1,-13.89,-16.7,62.5,24.0,102.16,,0.0,0.0,,20088791.666666668,2003,3,0.0,Monday,0
2003-03-11,2.4,-6.15,-14.7,65.5,23.5,101.6,,0.0,0.0,,19960000.0,2003,3,0.0,Tuesday,0
2003-03-12,2.9,-2.4,-7.7,71.0,20.5,101.59,,0.0,0.4,,19068166.666666668,2003,3,0.0,Wednesday,0
2003-03-13,-2.9,-6.2,-9.5,61.0,14.0,102.5,,0.0,0.0,,19121625.0,2003,3,0.0,Thursday,0
2003-03-14,0.4,-5.15,-10.7,60.5,10.0,102.67,,0.0,0.0,,18782500.0,2003,3,0.0,Friday,0
2003-03-15,5.8,-0.55,-6.9,70.5,5.5,101.9,,0.0,0.0,,16711333.333333334,2003,3,0.0,Saturday,1
2003-03-16,11.6,4.44,-2.7,75.5,6.5,101.33,,0.0,0.0,,15982416.666666666,2003,3,0.0,Sunday,1
2003-03-17,18.6,9.5,0.4,80.0,14.0,100.95,,0.0,0.0,,17447166.666666668,2003,3,0.0,Monday,0
2003-03-18,10.5,6.05,1.6,72.5,13.0,101.7,,0.0,0.0,,17644500.0,2003,3,0.0,Tuesday,0
2003-03-19,4.8,2.19,-0.4,53.0,23.0,102.2,,0.2,0.0,,18056625.0,2003,3,0.0,Wednesday,0
2003-03-20,7.4,5.05,2.7,88.0,9.5,101.28,,9.6,0.0,,18052416.666666668,2003,3,0.0,Thursday,0
2003-03-21,7.1,4.75,2.4,98.0,7.5,100.54,,3.0,0.0,,17753541.666666668,2003,3,0.0,Friday,0
2003-03-22,7.0,3.65,0.3,85.0,15.0,100.98,,0.8,0.0,,16399958.333333334,2003,3,0.0,Saturday,1
2003-03-23,10.1,5.8,1.5,78.0,11.0,101.45,,0.0,0.0,,15791500.0,2003,3,0.0,Sunday,1
2003-03-24,11.9,6.1,0.3,72.5,9.5,101.48,,0.0,0.0,,17460000.0,2003,3,0.0,Monday,0
2003-03-25,15.9,10.5,5.1,65.0,11.0,100.95,,0.8,0.0,,17390833.333333332,2003,3,0.0,Tuesday,0
2003-03-26,11.3,6.95,2.6,58.0,14.0,101.41,,0.0,0.0,,17296500.0,2003,3,0.0,Wednesday,0
2003-03-27,9.9,5.95,2.0,58.0,7.5,101.94,,0.0,0.0,,17305583.333333332,2003,3,0.0,Thursday,0
2003-03-28,16.7,10.89,5.1,67.5,23.0,101.13,,2.0,0.0,,17165458.333333332,2003,3,0.0,Friday,0
2003-03-29,15.3,7.35,-0.6,77.5,24.0,101.23,,11.4,0.0,,15999541.666666666,2003,3,0.0,Saturday,1
2003-03-30,2.6,-0.9,-4.4,60.5,24.0,101.95,,0.0,0.0,,16177375.0,2003,3,0.0,Sunday,1
2003-03-31,2.8,-2.05,-6.9,60.5,23.0,101.75,,0.0,0.4,,18414666.666666668,2003,3,0.0,Monday,0
2003-04-01,5.7,0.3,-5.1,74.0,11.0,101.13,,0.0,1.6,,18585541.666666668,2003,4,0.0,Tuesday,0
2003-04-02,4.6,2.59,0.6,81.5,10.0,101.67,,0.0,0.0,,18361583.333333332,2003,4,0.0,Wednesday,0
2003-04-03,1.4,-1.0,-3.4,86.0,17.5,101.97,,1.6,5.0,,18714541.666666668,2003,4,0.0,Thursday,0
2003-04-04,-3.0,-3.9,-4.8,77.0,20.5,101.63,,1.6,3.6,,18990291.666666668,2003,4,0.0,Friday,0
2003-04-05,0.8,-2.85,-6.5,78.0,29.5,101.01,,1.4,2.0,,17614541.666666668,2003,4,0.0,Saturday,1
2003-04-06,-0.9,-4.65,-8.4,61.0,16.0,103.26,,0.0,0.0,,16725625.0,2003,4,0.0,Sunday,1
2003-04-07,-1.9,-3.3,-4.7,69.5,26.0,103.29,,0.0,2.6,,18897666.666666668,2003,4,0.0,Monday,0
2003-04-08,-0.1,-1.75,-3.4,79.5,17.5,102.79,,0.2,0.4,,18809125.0,2003,4,0.0,Tuesday,0
2003-04-09,3.4,-0.55,-4.5,73.0,9.5,102.6,,0.0,0.0,,17855375.0,2003,4,0.0,Wednesday,0
2003-04-10,9.3,2.7,-3.9,61.5,5.5,102.3,,0.0,0.0,,17425708.333333332,2003,4,0.0,Thursday,0
2003-04-11,13.4,6.05,-1.3,59.0,7.5,101.38,,0.0,0.0,,16963750.0,2003,4,0.0,Friday,0
2003-04-12,11.5,6.25,1.0,62.5,21.5,101.27,,0.0,0.0,,15616083.333333334,2003,4,0.0,Saturday,1
2003-04-13,11.5,5.05,-1.4,46.0,11.5,102.47,,0.0,0.0,,15399750.0,2003,4,0.0,Sunday,1
2003-04-14,21.7,11.3,0.9,39.5,15.0,102.13,,0.0,0.0,,16880250.0,2003,4,0.0,Monday,0
2003-04-15,27.5,20.39,13.3,41.5,34.5,100.95,,0.0,0.0,,16598291.666666666,2003,4,0.0,Tuesday,0
2003-04-16,14.2,7.19,0.2,66.5,22.5,101.72,,0.0,0.0,,17028541.666666668,2003,4,0.0,Wednesday,0
2003-04-17,4.7,1.3,-2.1,44.5,31.5,102.55,,0.0,0.0,,17655750.0,2003,4,0.0,Thursday,0
2003-04-18,11.2,6.94,2.7,73.0,15.0,102.25,,0.6,0.0,,15228375.0,2003,4,0.0,Friday,0
2003-04-19,17.1,12.35,7.6,69.0,10.0,102.45,,0.0,0.0,,14604250.0,2003,4,0.0,Saturday,1
2003-04-20,20.4,13.14,5.9,75.0,17.5,101.58,,12.6,0.0,,13988083.333333334,2003,4,0.0,Sunday,1
2003-04-21,19.9,14.5,9.1,73.0,20.5,100.62,,0.0,0.0,,15995375.0,2003,4,0.0,Monday,0
2003-04-22,9.2,4.84,0.5,84.5,21.5,100.77,,2.4,0.0,,17109250.0,2003,4,0.0,Tuesday,0
2003-04-23,7.0,2.75,-1.5,59.0,23.0,101.69,,0.0,0.0,,17358583.333333332,2003,4,0.0,Wednesday,0
2003-04-24,14.6,7.4,0.2,45.0,19.0,101.76,,0.0,0.0,,16914041.666666668,2003,4,0.0,Thursday,0
2003-04-25,12.8,7.05,1.3,45.0,10.5,101.23,,0.0,0.0,,16419208.333333334,2003,4,0.0,Friday,0
2003-04-26,16.3,9.15,2.0,50.0,17.0,101.05,,0.0,0.0,,14983208.333333334,2003,4,0.0,Saturday,1
2003-04-27,18.4,9.44,0.5,49.0,16.0,101.53,,0.0,0.0,,14452791.666666666,2003,4,0.0,Sunday,1
2003-04-28,26.4,17.64,8.9,47.0,21.5,100.97,,0.0,0.0,,16369958.333333334,2003,4,0.0,Monday,0
2003-04-29,16.7,10.64,4.6,54.5,18.5,101.6,,0.0,0.0,,16141875.0,2003,4,0.0,Tuesday,0
2003-04-30,12.8,8.35,3.9,56.0,10.0,101.86,,1.2,0.0,,16362541.666666666,2003,4,0.0,Wednesday,0
2003-05-01,20.0,13.2,6.4,83.0,18.5,100.98,,7.4,0.0,,16577041.666666666,2003,5,0.0,Thursday,0
2003-05-02,13.9,9.65,5.4,72.0,14.0,101.47,,14.2,0.0,,16245875.0,2003,5,0.0,Friday,0
2003-05-03,11.4,7.1,2.8,58.0,13.0,102.22,,0.0,0.0,,14700750.0,2003,5,0.0,Saturday,1
2003-05-04,17.1,10.35,3.6,43.0,8.5,102.19,,0.0,0.0,,14259791.666666666,2003,5,0.0,Sunday,1
2003-05-05,13.2,9.8,6.4,70.0,19.5,101.2,,21.4,0.0,,16623791.666666666,2003,5,0.0,Monday,0
2003-05-06,19.6,13.1,6.6,80.5,16.5,100.85,,0.2,0.0,,16609250.0,2003,5,0.0,Tuesday,0
2003-05-07,13.1,11.3,9.5,86.0,12.0,101.45,,1.2,0.0,,16396875.0,2003,5,0.0,Wednesday,0
2003-05-08,19.6,13.35,7.1,68.5,15.0,101.52,,0.0,0.0,,16217375.0,2003,5,0.0,Thursday,0
2003-05-09,17.2,11.45,5.7,49.0,13.0,101.58,,0.0,0.0,,16023333.333333334,2003,5,0.0,Friday,0
2003-05-10,17.0,14.05,11.1,54.0,18.0,100.96,,0.0,0.0,,14627625.0,2003,5,0.0,Saturday,1
2003-05-11,22.2,15.95,9.7,72.5,31.0,99.77,,8.0,0.0,,14301125.0,2003,5,0.0,Sunday,1
2003-05-12,11.5,9.19,6.9,84.5,35.0,99.57,,1.8,0.0,,16373250.0,2003,5,0.0,Monday,0
2003-05-13,11.6,9.0,6.4,77.5,25.0,100.66,,0.8,0.0,,16538083.333333334,2003,5,0.0,Tuesday,0
2003-05-14,16.3,11.05,5.8,73.0,14.0,101.36,,0.0,0.0,,16340291.666666666,2003,5,0.0,Wednesday,0
2003-05-15,17.0,10.9,4.8,71.5,16.5,101.78,,1.6,0.0,,16228791.666666666,2003,5,0.0,Thursday,0
2003-05-16,12.3,10.9,9.5,92.5,27.0,102.22,,23.0,0.0,,16221833.333333334,2003,5,0.0,Friday,0
2003-05-17,14.9,12.3,9.7,76.0,19.5,102.5,,0.0,0.0,,14207625.0,2003,5,0.0,Saturday,1
2003-05-18,19.7,14.95,10.2,55.5,14.0,102.47,,0.0,0.0,,13452708.333333334,2003,5,0.0,Sunday,1
2003-05-19,21.9,14.8,7.7,53.5,11.0,102.46,,0.0,0.0,,13701041.666666666,2003,5,0.0,Monday,0
2003-05-20,16.8,12.1,7.4,81.5,20.5,101.92,,9.8,0.0,,16336041.666666666,2003,5,0.0,Tuesday,0
2003-05-21,16.2,10.64,5.1,59.0,21.0,102.7,,0.0,0.0,,16077916.666666666,2003,5,0.0,Wednesday,0
2003-05-22,16.0,10.1,4.2,52.0,18.5,102.62,,0.0,0.0,,16114916.666666666,2003,5,0.0,Thursday,0
2003-05-23,16.7,12.64,8.6,76.0,21.0,102.03,,21.8,0.0,,15980083.333333334,2003,5,0.0,Friday,0
2003-05-24,16.6,12.25,7.9,81.5,15.0,101.32,,12.8,0.0,,14564750.0,2003,5,0.0,Saturday,1
2003-05-25,16.1,12.0,7.9,78.0,8.5,101.46,,0.4,0.0,,14044708.333333334,2003,5,0.0,Sunday,1
2003-05-26,18.8,13.6,8.4,72.5,16.5,101.6,,0.0,0.0,,16085916.666666666,2003,5,0.0,Monday,0
2003-05-27,17.9,13.64,9.4,78.5,10.5,101.65,,0.0,0.0,,16234791.666666666,2003,5,0.0,Tuesday,0
2003-05-28,20.2,14.85,9.5,75.0,8.5,100.97,,1.4,0.0,,16273166.666666666,2003,5,0.0,Wednesday,0
2003-05-29,24.4,17.2,10.0,71.0,28.0,100.29,,6.8,0.0,,16343750.0,2003,5,0.0,Thursday,0
2003-05-30,21.5,16.1,10.7,64.0,13.0,100.45,,0.0,0.0,,16169333.333333334,2003,5,0.0,Friday,0
2003-05-31,15.6,11.85,8.1,77.5,18.5,100.41,,20.2,0.0,,14673458.333333334,2003,5,0.0,Saturday,1
2003-06-01,16.0,10.85,5.7,56.0,30.0,101.15,,0.0,0.0,,14121041.666666666,2003,6,0.0,Sunday,1
2003-06-02,21.6,15.2,8.8,49.5,17.5,101.4,,0.0,0.0,,16183791.666666666,2003,6,0.0,Monday,0
2003-06-03,18.4,13.0,7.6,50.0,7.5,101.49,,0.0,0.0,,16103041.666666666,2003,6,0.0,Tuesday,0
2003-06-04,16.3,13.8,11.3,68.0,23.0,101.15,,18.0,0.0,,16364708.333333334,2003,6,0.0,Wednesday,0
2003-06-05,15.5,12.6,9.7,94.0,8.5,100.89,,0.8,0.0,,16349375.0,2003,6,0.0,Thursday,0
2003-06-06,22.9,16.1,9.3,77.5,11.0,101.4,,0.0,0.0,,16299791.666666666,2003,6,0.0,Friday,0
2003-06-07,21.5,17.6,13.7,80.0,9.5,101.09,,0.0,0.0,,14716250.0,2003,6,0.0,Saturday,1
2003-06-08,21.5,17.5,13.5,87.5,10.0,100.76,,17.6,0.0,,14557375.0,2003,6,0.0,Sunday,1
2003-06-09,20.2,15.45,10.7,82.5,28.0,100.63,,0.0,0.0,,16348750.0,2003,6,0.0,Monday,0
2003-06-10,19.7,14.5,9.3,82.0,10.0,101.38,,0.8,0.0,,16285708.333333334,2003,6,0.0,Tuesday,0
2003-06-11,24.7,18.1,11.5,78.5,21.5,100.82,,0.0,0.0,,16772666.666666666,2003,6,0.0,Wednesday,0
2003-06-12,18.6,16.2,13.8,76.5,18.5,101.4,,5.8,0.0,,16488208.333333334,2003,6,0.0,Thursday,0
2003-06-13,18.5,16.45,14.4,90.5,15.0,100.86,,12.6,0.0,,16362708.333333334,2003,6,0.0,Friday,0
2003-06-14,24.9,20.04,15.2,76.5,11.5,101.24,,0.0,0.0,,14811875.0,2003,6,0.0,Saturday,1
2003-06-15,23.6,17.7,11.8,68.5,12.0,101.82,,0.0,0.0,,14450083.333333334,2003,6,0.0,Sunday,1
2003-06-16,21.7,16.14,10.6,63.5,11.5,102.3,,0.0,0.0,,16640541.666666666,2003,6,0.0,Monday,0
2003-06-17,25.1,18.45,11.8,72.5,10.5,101.9,,0.0,0.0,,17075208.333333332,2003,6,0.0,Tuesday,0
2003-06-18,23.3,19.35,15.4,77.0,11.0,101.18,,0.6,0.0,,17354166.666666668,2003,6,0.0,Wednesday,0
2003-06-19,19.7,15.5,11.3,74.5,20.5,101.2,,1.2,0.0,,16769583.333333334,2003,6,0.0,Thursday,0
2003-06-20,21.4,15.8,10.2,65.5,17.5,101.73,,0.0,0.0,,16405166.666666666,2003,6,0.0,Friday,0
2003-06-21,23.4,19.0,14.6,57.5,11.0,101.48,,0.0,0.0,,15021875.0,2003,6,0.0,Saturday,1
2003-06-22,29.9,22.65,15.4,51.0,21.0,101.16,,0.0,0.0,,15280375.0,2003,6,0.0,Sunday,1
2003-06-23,32.0,23.85,15.7,47.0,14.0,101.3,,0.0,0.0,,18725375.0,2003,6,0.0,Monday,0
2003-06-24,32.9,24.2,15.5,54.0,11.0,101.62,,0.0,0.0,,19670125.0,2003,6,0.0,Tuesday,0
2003-06-25,34.4,28.04,21.7,53.0,17.0,101.45,,0.0,0.0,,20919583.333333332,2003,6,0.0,Wednesday,0
2003-06-26,32.9,26.0,19.1,66.0,24.5,100.86,,1.2,0.0,,21034416.666666668,2003,6,0.0,Thursday,0
2003-06-27,25.8,21.4,17.0,63.0,24.0,101.12,,0.0,0.0,,17711083.333333332,2003,6,0.0,Friday,0
2003-06-28,26.1,21.0,15.9,56.5,16.0,101.48,,0.0,0.0,,15479916.666666666,2003,6,0.0,Saturday,1
2003-06-29,28.6,22.45,16.3,71.5,22.5,101.48,,5.2,0.0,,15139333.333333334,2003,6,0.0,Sunday,1
2003-06-30,25.8,20.0,14.2,68.5,16.0,102.0,,0.0,0.0,,15778250.0,2003,6,0.0,Monday,0
