date,avg_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_health_index,rain,snow,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2003-05-09,11.45,49.0,13.0,,0.0,0.0,16023333.333333334,2003,5,0.0,4,0
2003-05-10,14.05,54.0,18.0,,0.0,0.0,14627625.0,2003,5,0.0,5,1
2003-05-11,15.95,72.5,31.0,,8.0,0.0,14301125.0,2003,5,0.0,6,1
2003-05-12,9.19,84.5,35.0,,1.8,0.0,16373250.0,2003,5,0.0,0,0
2003-05-13,9.0,77.5,25.0,,0.8,0.0,16538083.333333334,2003,5,0.0,1,0
2003-05-14,11.05,73.0,14.0,,0.0,0.0,16340291.666666666,2003,5,0.0,2,0
2003-05-15,10.9,71.5,16.5,,1.6,0.0,16228791.666666666,2003,5,0.0,3,0
2003-05-16,10.9,92.5,27.0,,23.0,0.0,16221833.333333334,2003,5,0.0,4,0
2003-05-17,12.3,76.0,19.5,,0.0,0.0,14207625.0,2003,5,0.0,5,1
2003-05-18,14.95,55.5,14.0,,0.0,0.0,13452708.333333334,2003,5,0.0,6,1
2003-05-19,14.8,53.5,11.0,,0.0,0.0,13701041.666666666,2003,5,0.0,0,0
2003-05-20,12.1,81.5,20.5,,9.8,0.0,16336041.666666666,2003,5,0.0,1,0
2003-05-21,10.64,59.0,21.0,,0.0,0.0,16077916.666666666,2003,5,0.0,2,0
2003-05-22,10.1,52.0,18.5,,0.0,0.0,16114916.666666666,2003,5,0.0,3,0
2003-05-23,12.64,76.0,21.0,,21.8,0.0,15980083.333333334,2003,5,0.0,4,0
2003-05-24,12.25,81.5,15.0,,12.8,0.0,14564750.0,2003,5,0.0,5,1
2003-05-25,12.0,78.0,8.5,,0.4,0.0,14044708.333333334,2003,5,0.0,6,1
2003-05-26,13.6,72.5,16.5,,0.0,0.0,16085916.666666666,2003,5,0.0,0,0
2003-05-27,13.64,78.5,10.5,,0.0,0.0,16234791.666666666,2003,5,0.0,1,0
2003-05-28,14.85,75.0,8.5,,1.4,0.0,16273166.666666666,2003,5,0.0,2,0
2003-05-29,17.2,71.0,28.0,,6.8,0.0,16343750.0,2003,5,0.0,3,0
2003-05-30,16.1,64.0,13.0,,0.0,0.0,16169333.333333334,2003,5,0.0,4,0
2003-05-31,11.85,77.5,18.5,,20.2,0.0,14673458.333333334,2003,5,0.0,5,1
2003-06-01,10.85,56.0,30.0,,0.0,0.0,14121041.666666666,2003,6,0.0,6,1
2003-06-02,15.2,49.5,17.5,,0.0,0.0,16183791.666666666,2003,6,0.0,0,0
2003-06-03,13.0,50.0,7.5,,0.0,0.0,16103041.666666666,2003,6,0.0,1,0
2003-06-04,13.8,68.0,23.0,,18.0,0.0,16364708.333333334,2003,6,0.0,2,0
2003-06-05,12.6,94.0,8.5,,0.8,0.0,16349375.0,2003,6,0.0,3,0
2003-06-06,16.1,77.5,11.0,,0.0,0.0,16299791.666666666,2003,6,0.0,4,0
2003-06-07,17.6,80.0,9.5,,0.0,0.0,14716250.0,2003,6,0.0,5,1
2003-06-08,17.5,87.5,10.0,,17.6,0.0,14557375.0,2003,6,0.0,6,1
2003-06-09,15.45,82.5,28.0,,0.0,0.0,16348750.0,2003,6,0.0,0,0
2003-06-10,14.5,82.0,10.0,,0.8,0.0,16285708.333333334,2003,6,0.0,1,0
2003-06-11,18.1,78.5,21.5,,0.0,0.0,16772666.666666666,2003,6,0.0,2,0
2003-06-12,16.2,76.5,18.5,,5.8,0.0,16488208.333333334,2003,6,0.0,3,0
2003-06-13,16.45,90.5,15.0,,12.6,0.0,16362708.333333334,2003,6,0.0,4,0
2003-06-14,20.04,76.5,11.5,,0.0,0.0,14811875.0,2003,6,0.0,5,1
2003-06-15,17.7,68.5,12.0,,0.0,0.0,14450083.333333334,2003,6,0.0,6,1
2003-06-16,16.14,63.5,11.5,,0.0,0.0,16640541.666666666,2003,6,0.0,0,0
2003-06-17,18.45,72.5,10.5,,0.0,0.0,17075208.333333332,2003,6,0.0,1,0
2003-06-18,19.35,77.0,11.0,,0.6,0.0,17354166.666666668,2003,6,0.0,2,0
2003-06-19,15.5,74.5,20.5,,1.2,0.0,16769583.333333334,2003,6,0.0,3,0
2003-06-20,15.8,65.5,17.5,,0.0,0.0,16405166.666666666,2003,6,0.0,4,0
2003-06-21,19.0,57.5,11.0,,0.0,0.0,15021875.0,2003,6,0.0,5,1
2003-06-22,22.65,51.0,21.0,,0.0,0.0,15280375.0,2003,6,0.0,6,1
2003-06-23,23.85,47.0,14.0,,0.0,0.0,18725375.0,2003,6,0.0,0,0
2003-06-24,24.2,54.0,11.0,,0.0,0.0,19670125.0,2003,6,0.0,1,0
2003-06-25,28.04,53.0,17.0,,0.0,0.0,20919583.333333332,2003,6,0.0,2,0
2003-06-26,26.0,66.0,24.5,,1.2,0.0,21034416.666666668,2003,6,0.0,3,0
2003-06-27,21.4,63.0,24.0,,0.0,0.0,17711083.333333332,2003,6,0.0,4,0
2003-06-28,21.0,56.5,16.0,,0.0,0.0,15479916.666666666,2003,6,0.0,5,1
2003-06-29,22.45,71.5,22.5,,5.2,0.0,15139333.333333334,2003,6,0.0,6,1
2003-06-30,20.0,68.5,16.0,,0.0,0.0,15778250.0,2003,6,0.0,0,0
2003-07-01,22.25,65.5,7.5,,0.0,0.0,16226125.0,2003,7,0.0,1,0
2003-07-02,23.2,61.5,9.5,,0.0,0.0,18269708.333333332,2003,7,0.0,2,0
2003-07-03,25.55,56.0,11.0,,0.0,0.0,19368708.333333332,2003,7,0.0,3,0
2003-07-04,26.8,60.5,17.0,,0.0,0.0,19779625.0,2003,7,0.0,4,0
2003-07-05,27.0,64.5,18.5,,0.0,0.0,18025375.0,2003,7,0.0,5,1
2003-07-06,25.35,59.5,11.0,,0.0,0.0,17254958.333333332,2003,7,0.0,6,1
2003-07-07,22.2,76.0,11.5,,11.4,0.0,18400750.0,2003,7,0.0,0,0
2003-07-08,24.5,68.5,20.5,,0.0,0.0,18957416.666666668,2003,7,0.0,1,0
2003-07-09,22.85,51.5,14.0,,0.0,0.0,18126416.666666668,2003,7,0.0,2,0
2003-07-10,19.39,78.0,16.0,,6.0,0.0,16939958.333333332,2003,7,0.0,3,0
2003-07-11,19.89,80.5,23.5,,1.0,0.0,16611750.0,2003,7,0.0,4,0
2003-07-12,17.89,77.5,23.0,,0.2,0.0,14590541.666666666,2003,7,0.0,5,1
2003-07-13,20.75,63.5,10.5,,0.8,0.0,14967000.0,2003,7,0.0,6,1
2003-07-14,21.95,65.0,8.5,,0.0,0.0,17923500.0,2003,7,0.0,0,0
2003-07-15,21.35,74.5,11.0,,21.8,0.0,18132916.666666668,2003,7,0.0,1,0
2003-07-16,17.85,79.0,19.5,,0.0,0.0,17207041.666666668,2003,7,0.0,2,0
2003-07-17,20.8,64.0,22.5,,0.0,0.0,17610375.0,2003,7,0.0,3,0
2003-07-18,19.89,61.5,18.5,,0.0,0.0,17277750.0,2003,7,0.0,4,0
2003-07-19,19.39,56.5,15.0,,0.0,0.0,15440541.666666666,2003,7,0.0,5,1
2003-07-20,18.95,71.5,12.0,,1.8,0.0,14877666.666666666,2003,7,0.0,6,1
2003-07-21,19.64,86.5,9.5,,4.0,0.0,17109833.333333332,2003,7,0.0,0,0
2003-07-22,20.85,83.0,10.0,,15.8,0.0,17326333.333333332,2003,7,0.0,1,0
2003-07-23,21.2,72.5,14.0,,0.0,0.0,17593291.666666668,2003,7,0.0,2,0
2003-07-24,21.9,62.0,15.0,,0.0,0.0,17745250.0,2003,7,0.0,3,0
2003-07-25,21.95,61.5,18.0,,0.0,0.0,17976625.0,2003,7,0.0,4,0
2003-07-26,22.95,72.0,20.5,,3.2,0.0,16223375.0,2003,7,0.0,5,1
2003-07-27,22.75,66.5,25.5,,0.2,0.0,16159500.0,2003,7,0.0,6,1
2003-07-28,19.2,61.0,17.5,,0.0,0.0,17307916.666666668,2003,7,0.0,0,0
2003-07-29,21.95,56.0,13.0,,0.0,0.0,17643125.0,2003,7,0.0,1,0
2003-07-30,22.15,57.0,9.5,,0.0,0.0,18078875.0,2003,7,0.0,2,0
2003-07-31,22.9,66.0,10.0,,0.0,0.0,18271250.0,2003,7,0.0,3,0
2003-08-01,22.54,77.5,9.5,,0.0,0.0,18166750.0,2003,8,0.0,4,0
2003-08-02,20.39,93.5,7.5,,11.6,0.0,15819500.0,2003,8,0.0,5,1
2003-08-03,21.05,91.5,7.5,,0.6,0.0,15255458.333333334,2003,8,0.0,6,1
2003-08-04,23.0,82.5,11.0,,0.0,0.0,16637333.333333334,2003,8,0.0,0,0
2003-08-05,22.65,81.0,7.5,,0.6,0.0,18533750.0,2003,8,0.0,1,0
2003-08-06,22.3,80.5,6.5,,1.0,0.0,18586125.0,2003,8,0.0,2,0
2003-08-07,22.45,76.0,12.0,,0.0,0.0,19044750.0,2003,8,0.0,3,0
2003-08-08,22.7,79.5,14.0,,0.0,0.0,19015625.0,2003,8,0.0,4,0
2003-08-09,22.8,75.0,13.0,,0.0,0.0,17081541.666666668,2003,8,0.0,5,1
2003-08-10,23.4,80.0,10.0,,0.0,0.0,16733166.666666666,2003,8,0.0,6,1
2003-08-11,22.35,84.5,14.0,,28.8,0.0,18750416.666666668,2003,8,0.0,0,0
2003-08-12,22.95,84.0,9.5,,0.4,0.0,18956041.666666668,2003,8,0.0,1,0
2003-08-13,24.2,76.0,10.5,,0.0,0.0,20041833.333333332,2003,8,0.0,2,0
2003-08-14,25.2,59.0,9.5,,0.0,0.0,13724833.333333334,2003,8,0.0,3,0
2003-08-15,25.9,66.0,14.0,,0.0,0.0,12463416.666666666,2003,8,0.0,4,0
2003-08-16,23.25,72.5,20.5,,3.2,0.0,15311791.666666666,2003,8,0.0,5,1
2003-08-17,20.0,69.0,17.5,,0.0,0.0,14202958.333333334,2003,8,0.0,6,1
2003-08-18,20.8,65.0,9.5,,0.0,0.0,15905750.0,2003,8,0.0,0,0
2003-08-19,21.9,60.5,10.0,,0.0,0.0,16603625.0,2003,8,0.0,1,0
2003-08-20,23.85,54.0,11.5,,0.0,0.0,17069583.333333332,2003,8,0.0,2,0
2003-08-21,25.5,63.5,20.5,,2.6,0.0,18019208.333333332,2003,8,0.0,3,0
2003-08-22,23.15,63.5,23.0,,0.0,0.0,17523875.0,2003,8,0.0,4,0
2003-08-23,18.14,49.0,23.0,,0.0,0.0,15068833.333333334,2003,8,0.0,5,1
2003-08-24,18.6,60.5,11.0,,0.0,0.0,14367833.333333334,2003,8,0.0,6,1
2003-08-25,24.65,60.0,15.0,,0.0,0.0,18264500.0,2003,8,0.0,0,0
2003-08-26,24.5,70.0,21.5,,3.8,0.0,18828041.666666668,2003,8,0.0,1,0
2003-08-27,20.45,60.0,22.0,,0.0,0.0,18017083.333333332,2003,8,0.0,2,0
2003-08-28,17.64,68.0,11.5,,0.0,0.0,16927416.666666668,2003,8,0.0,3,0
2003-08-29,22.65,74.5,20.5,,0.8,0.0,17729541.666666668,2003,8,0.0,4,0
2003-08-30,17.45,62.5,16.0,,0.0,0.0,14743583.333333334,2003,8,0.0,5,1
2003-08-31,16.8,67.0,8.5,,0.0,0.0,14042708.333333334,2003,8,0.0,6,1
2003-09-01,18.39,68.5,6.5,,0.8,0.0,14112125.0,2003,9,0.0,0,0
2003-09-02,18.95,72.5,10.0,,0.8,0.0,16737041.666666666,2003,9,0.0,1,0
2003-09-03,20.1,77.0,11.5,,0.0,0.0,17396250.0,2003,9,0.0,2,0
2003-09-04,18.7,70.0,25.0,,0.0,0.0,17051250.0,2003,9,0.0,3,0
2003-09-05,17.55,65.0,18.5,,0.0,0.0,16577125.0,2003,9,0.0,4,0
2003-09-06,17.64,57.0,13.0,,0.0,0.0,15107500.0,2003,9,0.0,5,1
2003-09-07,21.75,64.0,15.0,,0.0,0.0,15064375.0,2003,9,0.0,6,1
2003-09-08,18.95,59.5,13.0,,0.0,0.0,16967125.0,2003,9,0.0,0,0
2003-09-09,17.75,66.0,13.0,,0.0,0.0,16900708.333333332,2003,9,0.0,1,0
2003-09-10,19.29,70.0,10.5,,0.0,0.0,17348583.333333332,2003,9,0.0,2,0
2003-09-11,21.0,60.0,10.0,,0.0,0.0,17869291.666666668,2003,9,0.0,3,0
2003-09-12,21.5,72.0,13.0,,0.0,0.0,17845000.0,2003,9,0.0,4,0
2003-09-13,20.9,73.0,10.0,,0.0,0.0,16216041.666666666,2003,9,0.0,5,1
2003-09-14,22.25,84.0,13.0,,0.2,0.0,16358958.333333334,2003,9,0.0,6,1
2003-09-15,16.64,88.5,15.0,,17.6,0.0,17915541.666666668,2003,9,0.0,0,0
2003-09-16,17.45,65.5,18.0,,0.0,0.0,17026583.333333332,2003,9,0.0,1,0
2003-09-17,17.6,66.5,8.5,,0.0,0.0,17206208.333333332,2003,9,0.0,2,0
2003-09-18,17.2,71.5,14.0,,0.8,0.0,17050083.333333332,2003,9,0.0,3,0
2003-09-19,16.75,85.0,27.5,,32.4,0.0,16917791.666666668,2003,9,0.0,4,0
2003-09-20,15.5,66.5,16.5,,0.0,0.0,14928125.0,2003,9,0.0,5,1
2003-09-21,13.75,65.5,7.5,,0.0,0.0,14446791.666666666,2003,9,0.0,6,1
2003-09-22,17.3,87.0,23.5,,25.4,0.0,16779416.666666668,2003,9,0.0,0,0
2003-09-23,15.05,73.5,24.5,,0.2,0.0,16460666.666666666,2003,9,0.0,1,0
2003-09-24,14.89,67.0,18.0,,1.2,0.0,16441208.333333334,2003,9,0.0,2,0
2003-09-25,12.64,68.5,22.0,,0.8,0.0,16340541.666666666,2003,9,0.0,3,0
2003-09-26,12.65,71.0,12.0,,3.4,0.0,16231291.666666666,2003,9,0.0,4,0
2003-09-27,14.4,79.5,15.5,,29.6,0.0,14996541.666666666,2003,9,0.0,5,1
2003-09-28,12.9,72.0,16.0,,1.0,0.0,14370166.666666666,2003,9,0.0,6,1
2003-09-29,9.8,70.5,20.5,,0.0,0.0,16368625.0,2003,9,0.0,0,0
2003-09-30,9.1,72.0,24.0,,0.0,0.0,16403291.666666666,2003,9,0.0,1,0
2003-10-01,7.35,66.5,19.5,,1.4,0.0,16545458.333333334,2003,10,0.0,2,0
2003-10-02,5.5,68.0,29.5,,0.0,0.0,16904875.0,2003,10,0.0,3,0
2003-10-03,7.15,68.0,26.0,,4.4,0.0,17022916.666666668,2003,10,0.0,4,0
2003-10-04,7.5,75.5,24.0,,0.4,0.0,15361083.333333334,2003,10,0.0,5,1
2003-10-05,7.15,69.0,23.0,,0.0,0.0,15202000.0,2003,10,0.0,6,1
2003-10-06,6.0,72.5,7.5,,0.0,0.0,16870833.333333332,2003,10,0.0,0,0
2003-10-07,9.3,65.0,11.0,,0.0,0.0,16737875.0,2003,10,0.0,1,0
2003-10-08,16.75,65.5,14.0,,0.0,0.0,16649208.333333334,2003,10,0.0,2,0
2003-10-09,17.45,75.0,5.5,,0.0,0.0,16640625.0,2003,10,0.0,3,0
2003-10-10,17.14,76.5,6.5,,0.0,0.0,16487041.666666666,2003,10,0.0,4,0
2003-10-11,15.0,81.5,7.5,,0.0,0.0,14749541.666666666,2003,10,0.0,5,1
2003-10-12,14.0,71.5,18.0,,0.0,0.0,14157416.666666666,2003,10,0.0,6,1
2003-10-13,13.0,66.5,9.5,,0.0,0.0,14164916.666666666,2003,10,0.0,0,0
2003-10-14,12.1,84.5,10.0,,16.6,0.0,16474333.333333334,2003,10,0.0,1,0
2003-10-15,9.19,69.5,46.5,,3.4,0.0,16637875.0,2003,10,0.0,2,0
2003-10-16,7.35,67.5,25.0,,0.0,0.0,16730583.333333334,2003,10,0.0,3,0
2003-10-17,6.3,64.5,12.0,,0.0,0.0,16709500.0,2003,10,0.0,4,0
2003-10-18,5.8,80.5,5.5,,5.0,0.0,15386166.666666666,2003,10,0.0,5,1
2003-10-19,6.65,81.5,11.5,,1.6,0.0,15023500.0,2003,10,0.0,6,1
2003-10-20,11.75,70.0,16.5,,0.4,0.0,16855375.0,2003,10,0.0,0,0
2003-10-21,11.75,78.5,29.0,,0.0,0.0,16923750.0,2003,10,0.0,1,0
2003-10-22,3.4,73.5,22.5,,1.2,0.0,17219583.333333332,2003,10,0.0,2,0
2003-10-23,2.7,60.5,22.0,,0.0,0.0,17356166.666666668,2003,10,0.0,3,0
2003-10-24,4.09,70.5,9.5,,0.0,0.0,17041583.333333332,2003,10,0.0,4,0
2003-10-25,9.19,83.0,6.5,,1.6,0.0,15664125.0,2003,10,0.0,5,1
2003-10-26,7.4,94.5,12.0,,12.2,0.0,15354666.666666666,2003,10,0.0,6,1
2003-10-27,4.8,90.0,17.0,,0.6,0.0,17258333.333333332,2003,10,0.0,0,0
2003-10-28,5.09,82.0,8.5,,0.6,0.0,17544666.666666668,2003,10,0.0,1,0
2003-10-29,8.5,78.5,15.0,,0.0,0.0,17180958.333333332,2003,10,0.0,2,0
2003-10-30,9.3,73.0,9.5,,0.0,0.0,17093625.0,2003,10,0.0,3,0
2003-10-31,12.75,78.5,16.5,,0.0,0.0,16719125.0,2003,10,0.0,4,0
2003-11-01,12.1,71.0,19.5,,0.0,0.0,15314250.0,2003,11,0.0,5,1
2003-11-02,7.94,87.0,7.5,,20.0,0.0,15374000.0,2003,11,0.0,6,1
2003-11-03,7.6,91.0,12.0,,21.0,0.0,17228666.666666668,2003,11,0.0,0,0
2003-11-04,5.0,95.5,20.5,,1.0,0.0,17861208.333333332,2003,11,0.0,1,0
2003-11-05,6.75,85.0,17.5,,0.0,0.0,17492083.333333332,2003,11,0.0,2,0
2003-11-06,3.9,77.0,6.5,,0.0,0.0,17477666.666666668,2003,11,0.0,3,0
2003-11-07,2.54,68.0,26.0,,0.0,0.0,17533958.333333332,2003,11,0.0,4,0
2003-11-08,-2.4,59.0,18.5,,0.0,0.0,16609250.0,2003,11,0.0,5,1
2003-11-09,-0.6,60.0,14.0,,0.0,0.0,16275041.666666666,2003,11,0.0,6,1
2003-11-10,1.8,68.5,8.5,,0.0,0.0,17823166.666666668,2003,11,0.0,0,0
2003-11-11,7.8,87.0,13.0,,6.2,0.0,17687875.0,2003,11,0.0,1,0
2003-11-12,8.55,85.0,20.5,,16.2,0.0,17172958.333333332,2003,11,0.0,2,0
2003-11-13,2.25,72.0,53.0,,0.0,0.0,17919833.333333332,2003,11,0.0,3,0
2003-11-14,0.5,71.0,25.0,,0.0,0.0,18345791.666666668,2003,11,0.0,4,0
2003-11-15,2.15,83.5,5.5,,0.0,0.0,16546250.0,2003,11,0.0,5,1
2003-11-16,4.59,92.5,11.5,,6.0,0.0,16095458.333333334,2003,11,0.0,6,1
2003-11-17,4.05,93.5,7.5,,4.8,0.0,17871500.0,2003,11,0.0,0,0
2003-11-18,8.19,89.5,14.0,,7.4,0.0,17593000.0,2003,11,0.0,1,0
2003-11-19,8.9,88.0,21.0,,11.8,0.0,17391916.666666668,2003,11,0.0,2,0
2003-11-20,6.1,72.0,13.0,,0.0,0.0,17548166.666666668,2003,11,0.0,3,0
2003-11-21,7.75,68.5,24.0,,0.0,0.0,17274958.333333332,2003,11,0.0,4,0
2003-11-22,4.95,81.0,15.5,,0.0,0.0,16282583.333333334,2003,11,0.0,5,1
2003-11-23,9.5,78.0,6.5,,0.0,0.0,15640333.333333334,2003,11,0.0,6,1
2003-11-24,5.9,72.5,32.5,,3.0,0.0,17895375.0,2003,11,0.0,0,0
2003-11-25,0.39,70.5,21.0,,0.0,2.0,18435958.333333332,2003,11,0.0,1,0
2003-11-26,4.45,65.0,12.0,,0.0,0.0,17925791.666666668,2003,11,0.0,2,0
2003-11-27,2.04,84.0,7.5,,13.6,0.0,18224875.0,2003,11,0.0,3,0
2003-11-28,3.05,97.0,17.5,,24.2,2.4,18111958.333333332,2003,11,0.0,4,0
2003-11-29,0.84,79.5,37.5,,0.0,2.0,16876458.333333332,2003,11,0.0,5,1
2003-11-30,4.2,72.5,31.5,,0.0,0.0,16407625.0,2003,11,0.0,6,1
2003-12-01,1.04,71.0,38.0,,0.0,1.4,18474500.0,2003,12,0.0,0,0
2003-12-02,-6.05,75.0,19.5,,0.0,2.6,19273708.333333332,2003,12,0.0,1,0
2003-12-03,-4.85,73.0,8.5,,0.0,0.0,19434416.666666668,2003,12,0.0,2,0
2003-12-04,-0.95,73.0,6.5,,0.0,0.0,18965041.666666668,2003,12,0.0,3,0
2003-12-05,-2.7,66.0,16.5,,0.0,0.0,19190416.666666668,2003,12,0.0,4,0
2003-12-06,-6.05,62.5,12.0,,0.0,0.0,18118708.333333332,2003,12,0.0,5,1
2003-12-07,-5.0,57.5,15.0,,0.0,0.0,17625875.0,2003,12,0.0,6,1
2003-12-08,-3.25,69.0,4.5,,0.0,0.0,19271875.0,2003,12,0.0,0,0
2003-12-09,1.5,75.5,13.0,,0.0,0.0,19118416.666666668,2003,12,0.0,1,0
2003-12-10,5.3,82.0,15.0,,11.6,0.0,18815000.0,2003,12,0.0,2,0
2003-12-11,2.04,81.5,27.0,,0.8,0.0,18964458.333333332,2003,12,0.0,3,0
2003-12-12,-4.4,75.5,19.5,,0.0,1.6,19357208.333333332,2003,12,0.0,4,0
2003-12-13,-5.65,72.0,10.0,,0.0,0.0,18243500.0,2003,12,0.0,5,1
2003-12-14,-1.9,78.0,19.5,,0.0,8.8,17974250.0,2003,12,0.0,6,1
2003-12-15,-1.04,81.0,12.0,,0.0,0.0,19170125.0,2003,12,0.0,0,0
2003-12-16,3.25,82.5,16.5,,1.2,0.0,19021666.666666668,2003,12,0.0,1,0
2003-12-17,0.5,81.0,19.5,,0.0,3.0,18984916.666666668,2003,12,0.0,2,0
2003-12-18,-3.25,71.0,22.0,,0.0,0.0,19154000.0,2003,12,0.0,3,0
2003-12-19,-2.25,79.5,17.5,,0.0,1.0,19140500.0,2003,12,0.0,4,0
2003-12-20,-4.8,69.5,17.5,,0.0,0.8,17979375.0,2003,12,0.0,5,1
2003-12-21,0.7,64.0,26.0,,0.0,0.0,17184791.666666668,2003,12,0.0,6,1
2003-12-22,4.59,72.5,22.0,,0.0,0.0,18100708.333333332,2003,12,0.0,0,0
2003-12-23,5.5,93.5,9.5,,16.4,0.0,17884916.666666668,2003,12,0.0,1,0
2003-12-24,3.1,88.5,13.0,,0.2,0.0,16225291.666666666,2003,12,0.0,2,0
2003-12-25,0.25,71.0,17.5,,0.0,0.0,14836666.666666666,2003,12,0.0,3,0
2003-12-26,1.9,68.5,25.0,,0.0,0.0,14963500.0,2003,12,0.0,4,0
2003-12-27,2.04,81.0,8.5,,0.0,0.0,15379958.333333334,2003,12,0.0,5,1
2003-12-28,3.35,74.5,8.5,,0.0,0.0,15214791.666666666,2003,12,0.0,6,1
2003-12-29,7.3,75.5,16.0,,8.4,0.0,16333208.333333334,2003,12,0.0,0,0
2003-12-30,3.45,83.5,24.0,,6.4,0.0,16720000.0,2003,12,0.0,1,0
2003-12-31,2.85,65.0,27.0,,0.0,0.0,16183083.333333334,2003,12,0.0,2,0
2004-01-01,1.2,70.0,16.0,,0.0,0.0,15143708.333333334,2004,1,0.0,3,0
2004-01-02,4.59,87.0,13.0,,4.0,0.2,16340125.0,2004,1,0.0,4,0
2004-01-03,9.1,74.0,17.0,,0.4,0.0,15741125.0,2004,1,0.0,5,1
2004-01-04,0.6,72.0,24.0,,0.0,1.0,16338958.333333334,2004,1,0.0,6,1
2004-01-05,-4.34,79.0,16.0,,0.0,3.8,19177250.0,2004,1,0.0,0,0
2004-01-06,-8.75,71.5,36.0,,0.0,0.0,19905375.0,2004,1,0.0,1,0
2004-01-07,-9.69,71.5,30.5,,0.0,3.4,20443875.0,2004,1,0.0,2,0
2004-01-08,-10.8,80.5,19.5,,0.0,0.6,20524208.333333332,2004,1,0.0,3,0
2004-01-09,-20.14,62.0,15.5,,0.0,0.0,21354625.0,2004,1,0.0,4,0
2004-01-10,-16.35,49.0,10.5,,0.0,0.0,20114708.333333332,2004,1,0.0,5,1
2004-01-11,-5.69,82.0,16.0,,0.0,4.4,18854500.0,2004,1,0.0,6,1
2004-01-12,-1.4,84.5,11.0,,0.0,2.0,19706375.0,2004,1,0.0,0,0
2004-01-13,-10.4,75.0,29.5,,0.4,0.2,20283166.666666668,2004,1,0.0,1,0
2004-01-14,-17.45,66.0,16.5,,0.0,5.8,21791416.666666668,2004,1,0.0,2,0
2004-01-15,-20.14,60.5,18.0,,0.0,0.6,21970250.0,2004,1,0.0,3,0
2004-01-16,-16.89,66.0,26.0,,0.0,0.0,21654208.333333332,2004,1,0.0,4,0
2004-01-17,-10.95,84.0,6.5,,0.0,2.0,19725166.666666668,2004,1,0.0,5,1
2004-01-18,-7.2,78.0,24.0,,0.0,0.0,18401416.666666668,2004,1,0.0,6,1
2004-01-19,-10.95,71.0,26.0,,0.0,0.0,20666500.0,2004,1,0.0,0,0
2004-01-20,-13.05,73.0,19.5,,0.0,0.4,20841375.0,2004,1,0.0,1,0
2004-01-21,-11.2,70.0,15.0,,0.0,1.8,20852833.333333332,2004,1,0.0,2,0
2004-01-22,-8.04,73.0,31.5,,0.0,2.4,20613541.666666668,2004,1,0.0,3,0
2004-01-23,-13.95,69.0,24.0,,0.0,1.6,20986916.666666668,2004,1,0.0,4,0
2004-01-24,-16.89,63.5,18.5,,0.0,0.0,19899791.666666668,2004,1,0.0,5,1
2004-01-25,-16.5,64.5,8.5,,0.0,0.4,19716875.0,2004,1,0.0,6,1
2004-01-26,-11.15,75.0,29.0,,0.0,17.6,21811500.0,2004,1,0.0,0,0
2004-01-27,-5.85,82.5,19.5,,0.0,14.0,21301125.0,2004,1,0.0,1,0
2004-01-28,-6.5,78.0,24.0,,0.0,0.2,20541125.0,2004,1,0.0,2,0
2004-01-29,-10.89,73.5,34.0,,0.0,0.0,20664333.333333332,2004,1,0.0,3,0
2004-01-30,-10.35,81.0,33.5,,0.0,0.8,20782333.333333332,2004,1,0.0,4,0
2004-01-31,-10.3,75.0,17.5,,0.0,0.0,19164041.666666668,2004,1,0.0,5,1
2004-02-01,-8.05,73.0,10.5,,0.0,0.0,18196500.0,2004,2,0.0,6,1
2004-02-02,-6.1,85.0,13.0,,0.0,0.0,19756708.333333332,2004,2,0.0,0,0
2004-02-03,0.7,86.5,21.0,,0.4,6.2,19555458.333333332,2004,2,0.0,1,0
2004-02-04,-5.15,70.0,29.5,,0.0,0.0,19597500.0,2004,2,0.0,2,0
2004-02-05,-7.25,72.5,16.0,,0.0,0.0,19905041.666666668,2004,2,0.0,3,0
2004-02-06,-0.25,89.5,19.5,,2.4,3.2,19680375.0,2004,2,0.0,4,0
2004-02-07,-6.85,75.0,28.0,,0.0,0.0,18222916.666666668,2004,2,0.0,5,1
2004-02-08,-9.94,59.0,24.0,,0.0,0.0,18238416.666666668,2004,2,0.0,6,1
2004-02-09,-1.65,72.5,25.0,,0.0,0.0,19614958.333333332,2004,2,0.0,0,0
2004-02-10,-2.7,75.0,24.0,,0.0,0.4,19286583.333333332,2004,2,0.0,1,0
2004-02-11,-4.94,67.5,16.5,,0.0,0.0,19504625.0,2004,2,0.0,2,0
2004-02-12,-4.55,75.0,9.5,,0.0,0.2,19511250.0,2004,2,0.0,3,0
2004-02-13,-2.75,69.5,28.5,,0.0,0.0,19269208.333333332,2004,2,0.0,4,0
2004-02-14,-6.65,72.5,25.0,,0.0,0.2,18252791.666666668,2004,2,0.0,5,1
2004-02-15,-14.8,49.5,18.5,,0.0,0.0,18527583.333333332,2004,2,0.0,6,1
2004-02-16,-10.05,63.5,11.0,,0.0,0.0,20262291.666666668,2004,2,0.0,0,0
2004-02-17,-5.55,58.5,7.5,,0.0,0.0,19884875.0,2004,2,0.0,1,0
2004-02-18,-3.65,70.5,16.0,,0.0,0.0,19511833.333333332,2004,2,0.0,2,0
2004-02-19,0.14,73.5,10.0,,0.0,0.0,18855458.333333332,2004,2,0.0,3,0
